1,1,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.025096187,0.15841776,0.15841776,0.009988716,0.025096187,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.009988716,0.15841776,0.666666667,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.254545455,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.254545455,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776
1,1,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.025096187,0.15841776,0.15841776,0.009988716,0.025096187,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.009988716,0.15841776,0.666666667,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.254545455,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.254545455,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776
0.15841776,0.15841776,1,1,0.08974359,0.224,0.15841776,0.15841776,0.215550423,0.215550423,0.215550423,1,0.15841776,0.134615385,0.827272727,0.896907216,0.183006536,0.217467572,0.200329897,0.269230769,0.224,0.15841776,0.15841776,0.269230769,0.15841776,0.128232759,0.237288136,0.128232759,0.15841776,0.246045694,0.15841776,0.15841776,0.134615385,0.15841776,0.15841776,0.224,0.15841776,0.242509363,0.197292308,0.15841776,0.08974359,0.15841776,0.15841776,0.269230769,0.224,0.269230769,1,0.269230769,0.269230769,0.15841776,1,0.269230769,1,1,1,0.15841776,1,0.224,1,0.269230769,0.15841776,0.269230769,0.15841776,0.224,0.15841776,0.269230769,0.224,0.168674699,0.15841776,0.168674699,0.224,0.128232759,0.15841776,0.15841776,0.15841776,0.224,0.269230769,1,0.269230769,0.15841776,0.224,1,0.15841776,0.15841776,0.311111111,0.15841776,0.269230769,0.224,0.242509363,0.168674699,1,0.15841776,0.224,0.224,0.269230769,0.15841776,0.269230769,0.168674699,0.15841776,0.15841776,0.15841776,0.128232759,0.269230769,0.311111111,0.15841776,0.269230769,0.269230769,0.168674699,0.15841776,0.15841776,0.269230769,0.269230769,0.269230769,0.311111111,0.269230769,0.15841776,0.15841776,0.269230769,0.311111111,0.311111111,0.311111111,0.155555556,0.155555556,0.155555556,0.269230769,0.15841776,0.269230769,0.269230769,0.269230769,0.269230769,0.15841776,0.15841776,0.15841776,0.269230769,0.252252252,0.15841776,0.128232759,0.252252252,0.269230769,0.252252252,0.269230769,0.15841776,0.269230769,0.15841776,0.063053007,0.126126126,0.15841776,0.15841776,0.896907216,0.896907216,0.063053007,1,0.896907216,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.896907216,0.128232759,0.15841776,1,0.179487179,0.15841776,0.15841776,0.224,0.252252252,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.227827502,0.15841776,0.063053007,0.252252252,0.128232759,0.15841776,0.15841776,0.15841776,0.311111111,0.126126126,0.252252252,0.15841776,0.15841776,0.15841776,0.126126126,0.252252252,0.128232759,0.128232759,0.15841776,0.15841776,0.126126126,0.15841776,0.252252252,0.126126126,0.666666667,0.15841776,0.126126126,0.15841776,0.128232759,0.15841776,0.15841776,0.15841776,0.15841776,0.282074074,0.15841776,0.311111111,0.224,0.896907216,0.126126126,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.126126126,0.15841776,1,0.224,0.15841776,0.15841776,1,0.126126126,0.179487179,0.252252252,0.15841776,0.15841776,0.269230769,0.269230769,0.15841776
0.15841776,0.15841776,1,1,0.08974359,0.224,0.15841776,0.15841776,0.215550423,0.215550423,0.215550423,1,0.15841776,0.134615385,0.827272727,0.896907216,0.183006536,0.217467572,0.200329897,0.269230769,0.224,0.15841776,0.15841776,0.269230769,0.15841776,0.128232759,0.237288136,0.128232759,0.15841776,0.246045694,0.15841776,0.15841776,0.134615385,0.15841776,0.15841776,0.224,0.15841776,0.242509363,0.197292308,0.15841776,0.08974359,0.15841776,0.15841776,0.269230769,0.224,0.269230769,1,0.269230769,0.269230769,0.15841776,1,0.269230769,1,1,1,0.15841776,1,0.224,1,0.269230769,0.15841776,0.269230769,0.15841776,0.224,0.15841776,0.269230769,0.224,0.168674699,0.15841776,0.168674699,0.224,0.128232759,0.15841776,0.15841776,0.15841776,0.224,0.269230769,1,0.269230769,0.15841776,0.224,1,0.15841776,0.15841776,0.311111111,0.15841776,0.269230769,0.224,0.242509363,0.168674699,1,0.15841776,0.224,0.224,0.269230769,0.15841776,0.269230769,0.168674699,0.15841776,0.15841776,0.15841776,0.128232759,0.269230769,0.311111111,0.15841776,0.269230769,0.269230769,0.168674699,0.15841776,0.15841776,0.269230769,0.269230769,0.269230769,0.311111111,0.269230769,0.15841776,0.15841776,0.269230769,0.311111111,0.311111111,0.311111111,0.155555556,0.155555556,0.155555556,0.269230769,0.15841776,0.269230769,0.269230769,0.269230769,0.269230769,0.15841776,0.15841776,0.15841776,0.269230769,0.252252252,0.15841776,0.128232759,0.252252252,0.269230769,0.252252252,0.269230769,0.15841776,0.269230769,0.15841776,0.063053007,0.126126126,0.15841776,0.15841776,0.896907216,0.896907216,0.063053007,1,0.896907216,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.896907216,0.128232759,0.15841776,1,0.179487179,0.15841776,0.15841776,0.224,0.252252252,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.227827502,0.15841776,0.063053007,0.252252252,0.128232759,0.15841776,0.15841776,0.15841776,0.311111111,0.126126126,0.252252252,0.15841776,0.15841776,0.15841776,0.126126126,0.252252252,0.128232759,0.128232759,0.15841776,0.15841776,0.126126126,0.15841776,0.252252252,0.126126126,0.666666667,0.15841776,0.126126126,0.15841776,0.128232759,0.15841776,0.15841776,0.15841776,0.15841776,0.282074074,0.15841776,0.311111111,0.224,0.896907216,0.126126126,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.126126126,0.15841776,1,0.224,0.15841776,0.15841776,1,0.126126126,0.179487179,0.252252252,0.15841776,0.15841776,0.269230769,0.269230769,0.15841776
0.063053007,0.063053007,0.08974359,0.08974359,1,0.067146283,0.063053007,0.063053007,0.064859857,0.064859857,0.064859857,0.08974359,0.063053007,0.395480226,0.152396879,0.084084084,0.111776447,0.079592634,0.105800765,0.079096045,0.134292566,0.063053007,0.063053007,0.079096045,0.063053007,0.063053007,0.070707071,0.063053007,0.236111111,0.073030777,0.063053007,0.063053007,0.395480226,0.063053007,0.063053007,0.134292566,0.063053007,0.154525386,0.103706865,0.063053007,0.29661017,0.063053007,0.063053007,0.079096045,0.067146283,0.079096045,0.08974359,0.079096045,0.079096045,0.666666667,0.08974359,0.079096045,0.08974359,0.08974359,0.08974359,0.063053007,0.08974359,0.134292566,0.08974359,0.079096045,0.063053007,0.079096045,0.666666667,0.134292566,0.666666667,0.079096045,0.134292566,0.192439863,0.666666667,0.192439863,0.134292566,0.063053007,0.063053007,0.063053007,0.301075269,0.134292566,0.079096045,0.08974359,0.079096045,0.063053007,0.134292566,0.08974359,0.063053007,0.063053007,0.08974359,0.063053007,0.079096045,0.067146283,0.154525386,0.192439863,0.08974359,0.063053007,0.067146283,0.067146283,0.079096045,0.063053007,0.079096045,0.192439863,0.063053007,0.063053007,0.063053007,0.063053007,0.079096045,0.08974359,0.063053007,0.079096045,0.079096045,0.192439863,0.063053007,0.063053007,0.079096045,0.079096045,0.079096045,0.08974359,0.079096045,0.063053007,0.063053007,0.079096045,0.08974359,0.08974359,0.08974359,0.179487179,0.179487179,0.179487179,0.079096045,0.384879725,0.079096045,0.079096045,0.079096045,0.079096045,0.384879725,0.384879725,0.384879725,0.079096045,0.074666667,0.063053007,0.063053007,0.074666667,0.079096045,0.074666667,0.079096045,0.063053007,0.079096045,0.063053007,0.025096187,0.063053007,0.063053007,0.063053007,0.084084084,0.084084084,0.025096187,0.08974359,0.084084084,0.063053007,0.063053007,0.025096187,0.237288135,0.157259197,0.237288135,0.084084084,0.063053007,0.157259197,0.08974359,0.059322034,0.063053007,0.063053007,0.134292566,0.074666667,0.063053007,0.157259197,0.063053007,0.18956591,0.063053007,0.068176285,0.237288135,0.025096187,0.074666667,0.063053007,0.18956591,0.063053007,0.063053007,0.08974359,0.063053007,0.074666667,0.063053007,0.237288135,0.063053007,0.063053007,0.074666667,0.063053007,0.063053007,0.063053007,0.063053007,0.063053007,0.18956591,0.074666667,0.063053007,0.067307693,0.063053007,0.063053007,0.237288135,0.063053007,0.157259197,0.063053007,0.063053007,0.063053007,0.092487549,0.063053007,0.08974359,0.134292566,0.084084084,0.063053007,0.063053007,0.063053007,0.157259197,0.063053007,0.063053007,0.063053007,0.063053007,0.063053007,0.063053007,0.08974359,0.067146283,0.063053007,0.18956591,0.08974359,0.063053007,0.059322034,0.074666667,0.063053007,0.063053007,0.079096045,0.079096045,0.384879725
0.15841776,0.15841776,0.224,0.224,0.067146283,1,0.15841776,0.15841776,0.939357186,0.939357186,0.939357186,0.224,0.15841776,0.100719424,0.215222222,0.212121212,0.14893617,0.251266792,0.228030303,0.604316547,0.35,0.15841776,0.15841776,0.604316547,0.15841776,0.15841776,0.183006536,0.15841776,0.15841776,0.188172043,0.15841776,0.15841776,0.100719424,0.15841776,0.15841776,0.35,0.15841776,0.098730606,0.590863309,0.383561644,0.067146283,0.15841776,0.15841776,0.604316547,1,0.604316547,0.224,0.604316547,0.604316547,0.15841776,0.224,0.604316547,0.224,0.224,0.224,0.15841776,0.224,0.35,0.224,0.604316547,0.15841776,0.604316547,0.15841776,0.35,0.15841776,0.604316547,0.35,0.118644068,0.15841776,0.118644068,0.35,0.15841776,0.15841776,0.15841776,0.15841776,0.35,0.604316547,0.224,0.604316547,0.15841776,0.35,0.224,0.15841776,0.15841776,0.448,0.15841776,0.604316547,1,0.098730606,0.118644068,0.224,0.15841776,1,1,0.604316547,0.15841776,0.604316547,0.118644068,0.15841776,0.15841776,0.15841776,0.15841776,0.604316547,0.448,0.15841776,0.604316547,0.604316547,0.118644068,0.15841776,0.15841776,0.604316547,0.604316547,0.604316547,0.448,0.604316547,0.15841776,0.15841776,0.604316547,0.448,0.448,0.448,0.112,0.112,0.112,0.604316547,0.15841776,0.604316547,0.604316547,0.604316547,0.604316547,0.15841776,0.15841776,0.15841776,0.604316547,0.575342466,0.095890411,0.15841776,0.575342466,0.604316547,0.575342466,0.604316547,0.15841776,0.604316547,0.095890411,0.063053007,0.15841776,0.095890411,0.095890411,0.212121212,0.212121212,0.063053007,0.224,0.212121212,0.095890411,0.095890411,0.063053007,0.15841776,0.15841776,0.15841776,0.212121212,0.15841776,0.15841776,0.224,0.402877698,0.15841776,0.15841776,0.35,0.575342466,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.177327422,0.15841776,0.063053007,0.575342466,0.15841776,0.15841776,0.15841776,0.15841776,0.448,0.15841776,0.575342466,0.15841776,0.15841776,0.15841776,0.15841776,0.575342466,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.575342466,0.15841776,0.149333333,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.816,0.15841776,0.448,0.35,0.212121212,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.224,1,0.15841776,0.15841776,0.224,0.15841776,0.402877698,0.575342466,0.15841776,0.15841776,0.604316547,0.604316547,0.15841776
0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,1,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,1,0.15841776,0.025096187,0.15841776,0.15841776,0.009988716,0.025096187,0.15841776,0.15841776,0.15841776,1,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,1,1,0.15841776,0.15841776,1,0.15841776,0.15841776,0.15841776,0.009988716,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776
0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,1,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.025096187,0.15841776,0.15841776,0.009988716,0.025096187,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.11589404,0.15841776,0.11589404,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,1,0.15841776,0.0448,0.100719424,0.063053007,0.15841776,0.100214746,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.11589404,0.100214746,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.134615385,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.100214746,0.15841776,0.134615385,0.11589404,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.11589404,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.100719424,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.091503268,0.15841776,0.091503268,0.15841776,0.11589404,0.15841776,0.15841776,0.063053007,0.118644068,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.091503268,0.063053007,0.15841776,0.11589404,0.15841776,0.15841776,0.15841776,0.15841776,0.100719424,0.15841776,0.134615385,0.091503268,0.134615385,0.100719424,0.15841776,0.11589404,0.11589404,0.15841776,0.15841776,0.100719424,0.15841776,0.15841776,0.100719424,0.063053007,0.15841776,0.100719424,0.091503268,0.11589404,0.15841776,0.15841776,0.15841776,0.15841776,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.100719424,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.100719424,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.100719424,0.063053007,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776
0.15841776,0.15841776,0.215550423,0.215550423,0.064859857,0.939357186,0.15841776,0.15841776,1,1,1,0.215550423,0.15841776,0.097289785,0.206446801,0.204528853,0.145152929,0.242303858,0.220932092,0.583738707,0.339599757,0.15841776,0.15841776,0.583738707,0.15841776,0.15841776,0.177327422,0.15841776,0.15841776,0.182173064,0.15841776,0.15841776,0.097289785,0.15841776,0.15841776,0.339599757,0.15841776,0.095432856,0.560410567,0.371106693,0.064859857,0.15841776,0.15841776,0.583738707,0.939357186,0.583738707,0.215550423,0.583738707,0.583738707,0.15841776,0.215550423,0.583738707,0.215550423,0.215550423,0.215550423,0.15841776,0.215550423,0.339599757,0.215550423,0.583738707,0.15841776,0.583738707,0.15841776,0.339599757,0.15841776,0.583738707,0.339599757,0.113913751,0.15841776,0.113913751,0.339599757,0.15841776,0.15841776,0.15841776,0.15841776,0.339599757,0.583738707,0.215550423,0.583738707,0.15841776,0.339599757,0.215550423,0.15841776,0.15841776,0.431100847,0.15841776,0.583738707,0.939357186,0.095432856,0.113913751,0.215550423,0.15841776,0.939357186,0.939357186,0.583738707,0.15841776,0.583738707,0.113913751,0.15841776,0.15841776,0.15841776,0.15841776,0.583738707,0.431100847,0.15841776,0.583738707,0.583738707,0.113913751,0.15841776,0.15841776,0.583738707,0.583738707,0.583738707,0.431100847,0.583738707,0.15841776,0.15841776,0.583738707,0.431100847,0.431100847,0.431100847,0.107775212,0.107775212,0.107775212,0.583738707,0.15841776,0.583738707,0.583738707,0.583738707,0.583738707,0.15841776,0.15841776,0.15841776,0.583738707,0.55666004,0.092776673,0.15841776,0.55666004,0.583738707,0.55666004,0.583738707,0.15841776,0.583738707,0.092776673,0.063053007,0.15841776,0.092776673,0.092776673,0.204528853,0.204528853,0.063053007,0.215550423,0.204528853,0.092776673,0.092776673,0.063053007,0.15841776,0.15841776,0.15841776,0.204528853,0.15841776,0.15841776,0.215550423,0.389159138,0.15841776,0.15841776,0.339599757,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.171990172,0.15841776,0.063053007,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.431100847,0.15841776,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.55666004,0.15841776,0.143700282,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.769938406,0.15841776,0.431100847,0.339599757,0.204528853,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.215550423,0.939357186,0.15841776,0.15841776,0.215550423,0.15841776,0.389159138,0.55666004,0.15841776,0.15841776,0.583738707,0.583738707,0.15841776
0.15841776,0.15841776,0.215550423,0.215550423,0.064859857,0.939357186,0.15841776,0.15841776,1,1,1,0.215550423,0.15841776,0.097289785,0.206446801,0.204528853,0.145152929,0.242303858,0.220932092,0.583738707,0.339599757,0.15841776,0.15841776,0.583738707,0.15841776,0.15841776,0.177327422,0.15841776,0.15841776,0.182173064,0.15841776,0.15841776,0.097289785,0.15841776,0.15841776,0.339599757,0.15841776,0.095432856,0.560410567,0.371106693,0.064859857,0.15841776,0.15841776,0.583738707,0.939357186,0.583738707,0.215550423,0.583738707,0.583738707,0.15841776,0.215550423,0.583738707,0.215550423,0.215550423,0.215550423,0.15841776,0.215550423,0.339599757,0.215550423,0.583738707,0.15841776,0.583738707,0.15841776,0.339599757,0.15841776,0.583738707,0.339599757,0.113913751,0.15841776,0.113913751,0.339599757,0.15841776,0.15841776,0.15841776,0.15841776,0.339599757,0.583738707,0.215550423,0.583738707,0.15841776,0.339599757,0.215550423,0.15841776,0.15841776,0.431100847,0.15841776,0.583738707,0.939357186,0.095432856,0.113913751,0.215550423,0.15841776,0.939357186,0.939357186,0.583738707,0.15841776,0.583738707,0.113913751,0.15841776,0.15841776,0.15841776,0.15841776,0.583738707,0.431100847,0.15841776,0.583738707,0.583738707,0.113913751,0.15841776,0.15841776,0.583738707,0.583738707,0.583738707,0.431100847,0.583738707,0.15841776,0.15841776,0.583738707,0.431100847,0.431100847,0.431100847,0.107775212,0.107775212,0.107775212,0.583738707,0.15841776,0.583738707,0.583738707,0.583738707,0.583738707,0.15841776,0.15841776,0.15841776,0.583738707,0.55666004,0.092776673,0.15841776,0.55666004,0.583738707,0.55666004,0.583738707,0.15841776,0.583738707,0.092776673,0.063053007,0.15841776,0.092776673,0.092776673,0.204528853,0.204528853,0.063053007,0.215550423,0.204528853,0.092776673,0.092776673,0.063053007,0.15841776,0.15841776,0.15841776,0.204528853,0.15841776,0.15841776,0.215550423,0.389159138,0.15841776,0.15841776,0.339599757,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.171990172,0.15841776,0.063053007,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.431100847,0.15841776,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.55666004,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.55666004,0.15841776,0.143700282,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.769938406,0.15841776,0.431100847,0.339599757,0.204528853,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.15841776,0.215550423,0.939357186,0.15841776,0.15841776,0.215550423,0.15841776,0.389159138,0.55666004,0.15841776,0.15841776,0.583738707,0.583738707,0.15841776
